DAYS_OUT,AGE,GAMES_PLAYED,GAMES_STARTED,MINUTES_PLAYED,HEIGHT,WEIGHT,POSITION,MPG,injuries_last_3,avg_days_out_last_3
90,23.0,33,8.0,630,74,185.0,Guard,19.09090909090909,0,0.0
46,24.0,45,6.0,604,74,185.0,Guard,13.422222222222222,1,90.0
52,23.0,51,0.0,608,72,161.0,Guard,11.92156862745098,0,0.0
147,26.0,34,7.0,811,72,161.0,Guard,23.852941176470587,3,17.333333333333332
6,28.0,46,20.0,959,72,161.0,Guard,20.847826086956523,9,16.333333333333332
7,32.0,65,0.0,894,72,161.0,Guard,13.753846153846155,0,0.0
1,33.0,32,1.0,189,72,161.0,Guard,5.90625,2,3.5
60,19.0,47,8.0,797,80,235.0,Forward,16.95744680851064,0,0.0
5,20.0,78,37.0,1863,80,235.0,Forward,23.884615384615383,3,20.0
17,22.0,58,57.0,1909,80,235.0,Forward,32.91379310344828,4,16.25
5,23.0,78,78.0,2633,80,235.0,Forward,33.756410256410255,4,5.5
15,24.0,62,62.0,2017,80,235.0,Forward,32.53225806451613,6,3.6666666666666665
126,25.0,25,25.0,736,80,235.0,Forward,29.44,10,3.7
14,26.0,75,75.0,2375,80,235.0,Forward,31.666666666666668,16,9.125
30,27.0,68,68.0,2055,80,235.0,Forward,30.220588235294116,17,9.117647058823529
1,23.0,61,1.0,613,84,270.0,Center,10.049180327868852,0,0.0
96,25.0,8,0.0,50,84,270.0,Center,6.25,1,1.0
56,26.0,41,6.0,531,84,270.0,Center,12.951219512195122,7,13.857142857142858
23,27.0,49,40.0,813,84,270.0,Center,16.591836734693878,12,12.666666666666666
30,29.0,4,0.0,20,84,270.0,Center,5.0,7,11.285714285714286
19,21.0,21,0.0,93,78,210.0,Guard,4.428571428571429,0,0.0
42,22.0,5,0.0,17,78,210.0,Guard,3.4,3,6.333333333333333
42,25.0,41,14.0,663,72,185.0,Guard,16.170731707317074,0,0.0
62,22.0,45,20.0,827,77,209.0,Guard,18.377777777777776,0,0.0
14,32.0,68,3.0,1118,77,209.0,Guard,16.441176470588236,0,0.0
103,33.0,14,0.0,121,77,209.0,Guard,8.642857142857142,1,14.0
44,34.0,10,0.0,131,77,209.0,Guard,13.1,3,39.0
2,21.0,46,1.0,669,77,215.0,Guard-Forward,14.543478260869565,0,0.0
32,22.0,52,3.0,574,77,215.0,Guard-Forward,11.038461538461538,1,2.0
10,23.0,73,60.0,1816,77,215.0,Guard-Forward,24.876712328767123,4,8.5
29,24.0,9,0.0,51,77,230.0,Forward,5.666666666666667,0,0.0
9,23.0,50,35.0,1209,77,190.0,Guard,24.18,0,0.0
9,34.0,14,3.0,99,81,235.0,Center-Forward,7.071428571428571,0,0.0
28,35.0,38,7.0,374,81,235.0,Center-Forward,9.842105263157896,3,3.0
5,36.0,30,5.0,297,81,235.0,Center-Forward,9.9,7,5.285714285714286
2,24.0,48,1.0,522,77,225.0,Forward,10.875,0,0.0
5,25.0,61,1.0,694,77,225.0,Forward,11.37704918032787,1,2.0
14,26.0,55,6.0,867,77,225.0,Forward,15.763636363636364,2,3.5
98,27.0,24,0.0,355,77,225.0,Forward,14.791666666666666,3,7.0
62,28.0,14,0.0,145,77,225.0,Forward,10.357142857142858,4,29.25
66,21.0,11,0.0,112,76,190.0,Guard,10.181818181818182,0,0.0
37,22.0,14,0.0,56,76,190.0,Guard,4.0,1,66.0
8,22.0,78,23.0,2326,80,205.0,Forward,29.82051282051282,0,0.0
30,24.0,44,5.0,667,80,205.0,Forward,15.159090909090908,1,8.0
40,25.0,31,0.0,241,80,205.0,Forward,7.774193548387097,7,5.428571428571429
4,25.0,38,1.0,469,77,241.0,Forward,12.342105263157896,0,0.0
2,26.0,37,0.0,451,77,241.0,Forward,12.18918918918919,1,4.0
11,26.0,58,37.0,1457,82,270.0,Center,25.120689655172413,0,0.0
30,29.0,44,8.0,572,82,270.0,Center,13.0,1,11.0
5,31.0,77,72.0,1824,82,270.0,Center,23.68831168831169,1,30.0
3,32.0,48,6.0,475,82,270.0,Center,9.895833333333334,2,17.5
174,34.0,1,0.0,3,82,270.0,Center,3.0,2,4.0
141,24.0,3,0.0,19,82,237.0,Forward,6.333333333333333,0,0.0
8,25.0,52,2.0,486,82,237.0,Forward,9.346153846153847,15,9.4
52,27.0,5,0.0,43,82,237.0,Forward,8.6,16,9.3125
15,24.0,42,0.0,343,80,265.0,Forward,8.166666666666666,0,0.0
12,29.0,51,1.0,327,80,265.0,Forward,6.411764705882353,0,0.0
87,30.0,18,0.0,204,80,265.0,Forward,11.333333333333334,1,12.0
16,25.0,72,47.0,1927,77,230.0,Guard-Forward,26.76388888888889,0,0.0
58,26.0,44,0.0,377,77,230.0,Guard-Forward,8.568181818181818,1,16.0
18,27.0,58,34.0,1387,77,230.0,Guard-Forward,23.913793103448278,3,24.666666666666668
9,28.0,74,48.0,1373,77,230.0,Guard-Forward,18.554054054054053,4,23.0
100,29.0,19,1.0,133,77,230.0,Guard-Forward,7.0,4,21.25
2,31.0,52,45.0,1245,77,230.0,Guard-Forward,23.942307692307693,2,54.5
33,32.0,54,1.0,585,77,230.0,Guard-Forward,10.833333333333334,2,51.0
84,33.0,22,2.0,222,77,230.0,Guard-Forward,10.090909090909092,4,8.75
12,29.0,18,0.0,138,76,190.0,Guard,7.666666666666667,0,0.0
38,20.0,50,0.0,854,81,245.0,Forward,17.08,0,0.0
15,25.0,66,66.0,2549,81,245.0,Forward,38.621212121212125,0,0.0
15,27.0,36,36.0,1208,81,245.0,Forward,33.55555555555556,1,15.0
54,29.0,5,5.0,166,81,245.0,Forward,33.2,6,2.5
4,30.0,72,15.0,2195,81,245.0,Forward,30.48611111111111,9,7.666666666666667
12,31.0,73,3.0,1665,81,245.0,Forward,22.80821917808219,4,14.5
116,33.0,10,0.0,119,81,245.0,Forward,11.9,4,4.0
75,34.0,34,0.0,511,81,245.0,Forward,15.029411764705882,4,32.0
28,23.0,67,67.0,2242,80,240.0,Center-Forward,33.46268656716418,0,0.0
15,25.0,77,77.0,2704,80,240.0,Center-Forward,35.116883116883116,3,9.333333333333334
115,26.0,11,11.0,348,80,240.0,Center-Forward,31.636363636363637,6,7.166666666666667
112,28.0,29,29.0,958,80,240.0,Center-Forward,33.03448275862069,4,32.5
2,29.0,76,76.0,2318,80,240.0,Center-Forward,30.5,2,113.5
23,31.0,68,68.0,2193,80,240.0,Center-Forward,32.25,2,57.0
17,32.0,72,72.0,2277,80,240.0,Center-Forward,31.625,4,6.25
28,33.0,68,68.0,1973,80,240.0,Center-Forward,29.014705882352942,8,5.0
